ID,Org ID,Descr,Sch Subj,Course Nbr,Descr,Unit Taken,Subject,Catalog
76997,76771,North Carolina State Universit,PSY,200,Intro to Psych,3,SS,101
87973,88747,North Central Texas College,ECON,2301,Principles of Macroeconomics,3,ECON,162
87973,88747,North Central Texas College,ENGL,1301,Composition I,3,ENG,101
87973,88747,North Central Texas College,HIST,1302,US Hist From 1865,3,SS,GE
83169,83970,North Central University,BUS,120,Introduction to Offi,3,IT,101
83169,83970,North Central University,BUS,161,Introduction to Busi,3,BUS,101
83169,83970,North Central University,BUS,198,Communications for B,3,ENG,220
83169,83970,North Central University,BUS,250,Principles of Manage,3,BUS,201
83169,83970,North Central University,BUS,265,Principles of Market,3,BUS,151
83169,83970,North Central University,BUS,267,Prin of Accounting I,3,ACC,105
83169,83970,North Central University,COMM,220,Public Speaking,2,COM,121
83169,83970,North Central University,ECON,251,Principles of Microe,3,ECON,161
83169,83970,North Central University,ECON,256,Principles of Macroe,3,ECON,162
83169,83970,North Central University,ENG,124,Rhetoric & Research,3,ENG,201
83169,83970,North Central University,ICS,111,Global Perspectives,3,HUM,GE
83169,83970,North Central University,MATH,125,College Algebra I,3,MAT,110
83169,83970,North Central University,PSYC,125,General Psychology,3,SS,101
83169,83970,North Central University,PSYC,126,Introduction to Soci,3,SS,GE
83169,83970,North Central University,SCI,215,Physical Science,3,PS,GE
83169,83970,North Central University,THTR,250,Introduction to Thea,2,FINARTS,GE
87181,88595,North Hennepin Community Colle,ENGL,1201,College Writing I,4,ENG,101
87181,88595,North Hennepin Community Colle,ENGL,1202,College Writing II,2,ENG,201
87181,88595,North Hennepin Community Colle,HIST,1110,Hist of West Civ Pre 1550,3,SS,GE
87181,88595,North Hennepin Community Colle,HIST,1120,Hist of West Civ 1550,3,SS,GE
87181,88595,North Hennepin Community Colle,HIST,1200,Hist of US through 1877,3,SS,GE
87181,88595,North Hennepin Community Colle,HIST,2500,World Regional History,3,POLS,110
87181,88595,North Hennepin Community Colle,MUSC,1241,Music Theory I,3,MUS,105
87181,88595,North Hennepin Community Colle,PHIL,1050,Intro Logic,3,PHIL,225
87181,88595,North Hennepin Community Colle,PSYC,1150,Gen Psychology,3,SS,101
82747,83969,North Idaho College,COMM,101,Intro to Speech Comm,3,COM,121
82747,83969,North Idaho College,ENGL,101,English Composition,3,ENG,101
82747,83969,North Idaho College,ENGL,102,English Composition,3,ENG,201
82747,83969,North Idaho College,MATH,108,Intermediate Algebra,4,MAT,104
82747,83969,North Idaho College,PSYC,101,Intro to Psychology,3,SS,101
82747,83969,North Idaho College,SOC,101,Intro to Sociology,3,SS,GE
82747,83969,North Idaho College,THEA,101,Introduction to Theater,3,FINARTS,GE
83887,84870,North Iowa Area Community Coll,ADM,105,Intro to Keyboarding,1,BAS,100
83887,84870,North Iowa Area Community Coll,ECN,115,Personal Finance,3,FIN,101
94990,,North Lake College,ENGL,1301,Composition I,3,ENG,101
94990,,North Lake College,PSYC,2301,Introduction to Psychology,3,SS,101
81571,81733,Northampton County Area Commun,ARTA,107,Drawing 1,3,FINARTS,GE
81571,81733,Northampton County Area Commun,BIOS,105,Contemporary Biology,4,LS,GE
81571,81733,Northampton County Area Commun,ENGL,253,Creative Writing,3,HUM,GE
81571,81733,Northampton County Area Commun,ENGL,101C,English 1,3,ENG,101
81571,81733,Northampton County Area Commun,HIST,103,Ancient and Medieval History,3,SS,GE
81571,81733,Northampton County Area Commun,MATH,26,Intermediate Algebra,3,MAT,104
83887,84867,Northeast Iowa Community Colle,82,110,General Psychology,3,SS,101
83887,84867,Northeast Iowa Community Colle,90,110,Introduction to Sociology,3,SS,GE
83887,84867,Northeast Iowa Community Colle,BIO,165,Hum Anat/Phys I,3,LS,GE
83887,84867,Northeast Iowa Community Colle,ENG,105,Composition I,3,ENG,101
106741,107036,Northeast Mississippi Com College,ENG,1113,Composition I,3,ENG,101
106741,107036,Northeast Mississippi Com College,MAT,1313,College Algebra,3,MAT,110
76715,77079,Northern Arizona University,CHM,151,General Chemistry I,4,PS,GE
76715,77079,Northern Arizona University,ENG,105,Critical Read/Writing in Univ,4,ENG,101
76715,77079,Northern Arizona University,HIS,240,Western Civilization II,3,SS,GE
76715,77079,Northern Arizona University,PSY,101,Introduction to Psychology,3,SS,101
80642,88618,Northern Marianas College,AR,103,Drawing,3,FINARTS,GE
80642,88618,Northern Marianas College,CO,210,Fndmntls Spch Comm,3,COM,121
88137,79919,Northern Virginia Community Co,ART,101,Hist & Appr of Art I,3,FINARTS,GE
77037,79919,Northern Virginia Community Co,ART,241,Painting I,4,FINARTS,GE
86555,79919,Northern Virginia Community Co,BIO,101,General Biology I,4,LS,GE
88137,79919,Northern Virginia Community Co,COL,106,Historical Geology,4,PS,GE
88137,79919,Northern Virginia Community Co,CST,110,Intro to Communication,3,COM,121
86555,79919,Northern Virginia Community Co,CST,110,Intro to Communication,3,COM,122
86555,79919,Northern Virginia Community Co,ECO,202,Principles of Microecon,3,ECON,161
88137,79919,Northern Virginia Community Co,ENG,3,Indiv Instr in Wrtng,3,ENG,99
86555,79919,Northern Virginia Community Co,ENG,111,College Composition I,3,ENG,101
86555,79919,Northern Virginia Community Co,ENG,112,Coll Composition II,3,ENG,201
88137,79919,Northern Virginia Community Co,ENG,112,Coll Compostion II,3,ENG,201
86555,79919,Northern Virginia Community Co,GOL,105,Physical Geology,4,PS,GE
86555,79919,Northern Virginia Community Co,HIS,101,Hist of West Civ I,3,SS,GE
77037,79919,Northern Virginia Community Co,HIS,121,U.S. History I,3,SS,GE
86555,79919,Northern Virginia Community Co,HUM,201,Surv of West Cult I,3,HUM,GE
88137,79919,Northern Virginia Community Co,ITE,115,Intro Computer Appl/Concepts,3,BAP,105
88137,79919,Northern Virginia Community Co,MTH,4,Basic Algebra II,4,MAT,97
88137,79919,Northern Virginia Community Co,MTH,151,Math for Lib Arts I,3,MAT,106
77037,79919,Northern Virginia Community Co,PSY,201,Intro to Psych I,3,SS,101
77037,79919,Northern Virginia Community Co,PSY,202,Intro to Psych II,3,SS,GE
86555,79919,Northern Virginia Community Co,SOC,201,Intro to Sociology I,3,SS,GE
86604,79919,Northern Virginia Community Co,SPO,110,Intro to Speech Comm,3,COM,121
83632,76772,Northland Pioneer College,AIS,110,Basic Keyboarding & Format,3,BAS,100
83632,76772,Northland Pioneer College,ANT,205,SW Native Amer Cultures,3,SS,GE
71776,76772,Northland Pioneer College,BUS,100,Introduction to Business,3,BUS,101
71776,76772,Northland Pioneer College,BUS,106,Techniques of Personal Finance,3,FIN,101
71776,76772,Northland Pioneer College,BUS,117,Princ Acct I - Financial,3,ACC,105
76009,76772,Northland Pioneer College,BUS,140,Princ of Economics/Macro,3,ECON,162
76009,76772,Northland Pioneer College,BUS,240,Entrepreneurship & SM Business,3,ENTR,150
76009,76772,Northland Pioneer College,BUS,210,Principles of Management,3,BUS,201
85961,76772,Northland Pioneer College,ENGL,101,College Composition I,3,ENG,101
85961,76772,Northland Pioneer College,ENGL,102,College Composition II,3,ENG,201
83632,76772,Northland Pioneer College,ENL,101,College Composition I,3,ENG,101
85007,76772,Northland Pioneer College,ENL,102,College Composition II,3,ENG,201
83632,76772,Northland Pioneer College,GEO,110,World Regional Geography,3,PS,GE
76009,76772,Northland Pioneer College,MAT,152,Advanced Algebra,3,MAT,110
76715,76772,Northland Pioneer College,MAT,189,Precalculus Algebra/Trig,3,MAT,110
85961,76772,Northland Pioneer College,MAT,211,Technical Calculus,4,MAT,111
85961,76772,Northland Pioneer College,MAT,221,Calculus I,4,MAT,111
83632,76772,Northland Pioneer College,MUS,150,Music Appteciation,3,FINARTS,GE
83632,76772,Northland Pioneer College,PSY,101,Intro to Psychology,3,SS,101
83632,76772,Northland Pioneer College,SOC,130,Racial/Ethnc/Gendr Relatn,3,SS,GE
84429,84872,Northwest College,ANTH,2210,North American Indian Cultures,3,SS,GE
73863,84872,Northwest College,BADM,1020,Business Communication,3,ENG,220
84429,84872,Northwest College,ECON,1010,Macroeconomics,3,ECON,162
84429,84872,Northwest College,ENGL,1010,English I: Intro to Comp,3,ENG,101
84429,84872,Northwest College,GEOL,1100,Physical Geology,4,PS,GE
73863,84872,Northwest College,MATH,900,Prealgebra,3,MAT,97
84429,84872,Northwest College,MATH,1400,College Algebra,4,MAT,110
73863,84872,Northwest College,POLS,1000,American & Wyoming Government,3,AMGOVT,GE
73863,84872,Northwest College,THEA,1100,Beginning Acting,3,FINARTS,GE
86057,76748,Northwest Nazarene University,ENGL,1020,English Composition,3,ENG,101
76317,76748,Northwest Nazarene University,MA,130,College Algebra,3,MAT,110
76317,76748,Northwest Nazarene University,MA,224,Elementary Statistics,3,MAT,252
79258,76748,Northwest Nazarene University,MATH,1300,College Algebra,3,MAT,110
87460,76748,Northwest Nazarene University,NS,294C,TP: Ntrl Resource GIS/GPS Stud,4,PS,GE
76098,76712,Northwood University,ECN,221,Principles of Microeconomics,4,ECON,161
76098,76712,Northwood University,ENG,115,Honors Composition I,4,ENG,101
76098,76712,Northwood University,ENG,120,Honors Composition II,4,ENG,201
76098,76712,Northwood University,MGT,203,Principles of Management,4,BUS,201
76098,76712,Northwood University,MTH,115,Honors College Algebra,4,MAT,110
76098,76712,Northwood University,PHL,110,Phl of American Life/Business,4,HUM,GE
82919,84057,Oakland City University,ENG,101,English Composition I,3,ENG,101
82919,84057,Oakland City University,ENG,210,Intro to British Lit,3,HUM,GE
82919,84057,Oakland City University,ENG,215,Intro to American Lit,3,ENG,250
82919,84057,Oakland City University,PHSC,105,Intro to Astronomy,4,PS,GE
82919,84057,Oakland City University,PSY,101,General Psychology,3,SS,101
82919,84057,Oakland City University,SOC,201,Intro to Sociology,3,SS,GE
84953,86333,Ocean County College,ARTS,181,Art History I,3,ART,101
84953,86333,Ocean County College,CSIT,110,Computer Literacy,3,IT,101
84953,86333,Ocean County College,ENGL,151,English I,3,ENG,101
84953,86333,Ocean County College,ENGL,152,English II,3,ENG,201
95047,86333,Ocean County College,HIST,173,United States History,3,HIST ,170
84953,86333,Ocean County College,MATH,156,Intro Statistics,3,MAT,252
95047,86333,Ocean County College,PHYS,180,Introduction to Astronomy,3,PS,GE
84953,86333,Ocean County College,PSYC,172,General Psychology,3,SS,101
84953,86333,Ocean County College,SOCI,181,Intro Sociology,3,SS,GE
85338,79369,Ohlone College,ART,100,Survey of the Arts,3,FINARTS,GE
85338,79369,Ohlone College,BA,102A,Principles of Economy,3,ECON,162
85338,79369,Ohlone College,ENGL,151A,Fundamentals of Comp,4,ENG,99
77334,79369,Ohlone College,ENGL,151B,Fundamentals of Comp,4,ENG,99
85338,79369,Ohlone College,MATH,152,Algebra II,5,MAT,97
85338,79369,Ohlone College,PS,102,American Government,3,POLS,110
85338,79369,Ohlone College,SPCH,105,Intercultural Commun,3,HUM,GE
54519,,Oklahoma City Comm College,ENGL,1113,English Compoition I,3,ENG,101
54519,,Oklahoma City Comm College,MATH,1513,College Algebra,3,MAT,110
83462,84541,Oklahoma State University Inst,BADM,2153,Marketing Principles,3,BUS,151
83462,84541,Oklahoma State University Inst,MGMT,2313,Principles of Management,3,BUS,201
83462,84541,Oklahoma State University Inst,OIS,2683,Project Management,3,PM,140
92502,81999,Olympic College,BUS&,101,Introduction to Business,3,BUS,101
92502,81999,Olympic College,CMST&,210,Interpersonal Communications,3,COM,122
92502,81999,Olympic College,ENGL,101,Composition I,3,ENG,101
92502,81999,Olympic College,ENGL,102,Composition II,3,ENG,201
945,81999,Olympic College,ENGL,261,American Literature,5,HUM,GE
92502,81999,Olympic College,ENGL&,101,English Composition I,3,ENG,101
84988,81999,Olympic College,PSYC,100,General Psychology,5,SS,101
945,81999,Olympic College,PSYCH,102,Psychology of Adjustment,5,SS,GE
945,81999,Olympic College,SPCH,152B,Interpersonal Communication,5,COM,122
96017,81133,Orange Coast College,BUS,A100,Introduction to Business,5,BUS,101
96017,81133,Orange Coast College,ECON,A100,Economics: General Concepts,3,SS,GE
96017,81133,Orange Coast College,ENGL,A100,Freshman Composition,3,ENG,101
85028,81133,Orange Coast College,MRSC,A100,Oceanography,3,PS,GE
85028,81133,Orange Coast College,PHIL,A100,Introduction to Philosophy,3,HUM,GE
85028,81133,Orange Coast College,PSCI,A180,American Government,3,POLS,110
85028,81133,Orange Coast College,SOC,A110,Intro to Marriage & Family,3,SS,GE
111795,113286,Oregon Institute of Technolgy,WRI,121,Composition I,3,ENG,101
113807,84826,Oregon State University,WRI,121,English Composition,3,ENG,101
81357,77533,Oxnard College,ASL,R101,Beginning ASL 1,3,SS,GE
81357,77533,Oxnard College,ASL,R104,Intermediate ASL 2,3,SS,GE
76732,77533,Oxnard College,ENGL,14,Int Composition,5,ENG,101
81357,77533,Oxnard College,HIST,R102,History of the US I,3,SS,GE
77390,91122,Ozarks Technical Community College,BIO,100,Life Science,3,LS,GE
77390,91122,Ozarks Technical Community College,COM,105,Public Speaking,3,COm,121
77390,91122,Ozarks Technical Community College,ENG,101,Composition I,3,ENG,101
77390,91122,Ozarks Technical Community College,MTH,110,Intermediate Algebra,3,MAT,104
77390,91122,Ozarks Technical Community College,MTH,130,College Algebra,3,MAT,110
77390,91122,Ozarks Technical Community College,MTH,210,Statistical Methods,3,MAT,252
77390,91122,Ozarks Technical Community College,PSY,110,Intro to Psychology,3,SS,101
94827,91300,Palm Beach State College,ENC,1101,College Composition,3,ENG,101
94827,91300,Palm Beach State College,MAT,1033,Intermediate Algebra,3,MAT,104
89571,89961,Palomar College,ENG,100,English Composition,4,ENG,101
89571,89961,Palomar College,HIST,102,U.S. Since Reconstruction,3,SS,GE
89571,89961,Palomar College,MATH,50,Beginning Algebra,4,MAT,97
105650,89961,Palomar College,MATH,60,Intermediate Algebra,4,MAT,104
89571,89961,Palomar College,SPCH,100,Oral Communication,3,COM,121
81467,76708,Palomar Community College Dist,ACCT,103,Financial Accounting,4,ACC,105
81467,76708,Palomar Community College Dist,AIS,100,Intro American Indian Studies,3,SS,GE
87957,76708,Palomar Community College Dist,AJ,100,Intro to Criminal Justice,3,HUM,GE
81467,76708,Palomar Community College Dist,ANTH,100,Intro Biological Anthropology,3,SS,GE
81951,76708,Palomar Community College Dist,ANTH,155,Ancient Civ of Meso-America,3,SS,GE
87957,76708,Palomar Community College Dist,ART,102,Drawing and Composition I,3,ART,106
76574,76708,Palomar Community College Dist,ASTR,100,Principles of Astronomy,3,PS,GE
77142,76708,Palomar Community College Dist,BIOL,100,General Biology,4,LS,GE
81868,76708,Palomar Community College Dist,BUS,100,Introduction to Business,3,BUS,101
81467,76708,Palomar Community College Dist,BUS,115,Business Law,3,BUS,221
81951,76708,Palomar Community College Dist,CHDV,115,"Child, Family, and Community",3,SS,GE
81467,76708,Palomar Community College Dist,CSIT,105,Computer Concepts/ Applicaions,3,IT,101
87957,76708,Palomar Community College Dist,ECON,100,Basic Economics,3,ECON,162
77142,76708,Palomar Community College Dist,ECON,101,Principles of Economics (Macro,3,ECON,162
80041,76708,Palomar Community College Dist,ENG,50,Introductory Composition,4,ENG,99
76874,76708,Palomar Community College Dist,ENG,50,Introductory Composition,3,ENG,99
76574,76708,Palomar Community College Dist,ENG,100,English Composition,4,ENG,101
80673,76708,Palomar Community College Dist,ENG,100,English Composition,3,ENG,101
76574,76708,Palomar Community College Dist,ENG,202,Critical Thinking/Composition,4,ENG,201
80992,76708,Palomar Community College Dist,GEOG,105,Intro to Human Geography,3,PS,GE
76574,76708,Palomar Community College Dist,HIST,101,U.S. Thru Reconstruction,3,SS,GE
76574,76708,Palomar Community College Dist,HIST,102,U.S. Since Reconstruction,3,AMGOVT,GE
87054,76708,Palomar Community College Dist,HIST,102,U.S. Since Reconstruction,3,SS,GE
84422,76708,Palomar Community College Dist,MATH,50,Beginning Algebra,4,MAT,97
76874,76708,Palomar Community College Dist,MATH,56,Beginning/Intermediate Algebra,6,MAT,97
76475,76708,Palomar Community College Dist,MATH,60,Intermeidate Algebra,4,MAT,104
76574,76708,Palomar Community College Dist,MATH,100,Exploring Mathematics,3,MAT,104
81467,76708,Palomar Community College Dist,MATH,110,College Algebra,4,MAT,110
80041,76708,Palomar Community College Dist,MUS,100,Music Appreciation,3,FINARTS,GE
81467,76708,Palomar Community College Dist,MUS,102,Introduction to Jazz,3,FINARTS,GE
87957,76708,Palomar Community College Dist,PHIL,120,Logic,3,PHIL,225
87957,76708,Palomar Community College Dist,PHOT,100,Elementary Photography,3,FINARTS,GE
76475,76708,Palomar Community College Dist,PSYC,100,Introduction to Psychology,3,SS,101
76475,76708,Palomar Community College Dist,PSYC,105,"Marriage, Family, Intimacy",3,SS,GE
76475,76708,Palomar Community College Dist,RS,101,World Religions,3,HUM,GE
82069,76708,Palomar Community College Dist,SOC,100,Introduction to Sociology,3,SS,GE
87957,76708,Palomar Community College Dist,SOC,105,"Marriage, Family, Intimacy",3,SS,GE
82069,76708,Palomar Community College Dist,SOC,110,Social Problems,3,SS,GE
81467,76708,Palomar Community College Dist,SPCH,100,Oral Communication,3,COM,121
